Date,High,Low,Open,Close,Volume,Adj Close
2020-03-13,2711.330078125,2492.3701171875,2569.989990234375,2711.02001953125,8258670000,2711.02001953125
2020-03-16,2562.97998046875,2380.93994140625,2508.590087890625,2386.1298828125,7781540000,2386.1298828125
2020-03-17,2553.929931640625,2367.0400390625,2425.659912109375,2529.18994140625,8358500000,2529.18994140625
2020-03-18,2453.570068359375,2280.52001953125,2436.5,2398.10009765625,8755780000,2398.10009765625
2020-03-19,2466.969970703125,2319.780029296875,2393.47998046875,2409.389892578125,7946710000,2409.389892578125
2020-03-20,2453.010009765625,2295.56005859375,2431.93994140625,2304.919921875,9044690000,2304.919921875
2020-03-23,2300.72998046875,2191.860107421875,2290.7099609375,2237.39990234375,7402180000,2237.39990234375
2020-03-24,2449.7099609375,2344.43994140625,2344.43994140625,2447.330078125,7547350000,2447.330078125
2020-03-25,2571.419921875,2407.530029296875,2457.77001953125,2475.56005859375,8285670000,2475.56005859375
2020-03-26,2637.010009765625,2500.719970703125,2501.2900390625,2630.070068359375,7753160000,2630.070068359375
2020-03-27,2615.909912109375,2520.02001953125,2555.8701171875,2541.469970703125,6194330000,2541.469970703125
2020-03-30,2631.800048828125,2545.280029296875,2558.97998046875,2626.64990234375,5746220000,2626.64990234375
2020-03-31,2641.389892578125,2571.14990234375,2614.68994140625,2584.590087890625,6568290000,2584.590087890625
2020-04-01,2522.75,2447.489990234375,2498.080078125,2470.5,5947900000,2470.5
2020-04-02,2533.219970703125,2455.7900390625,2458.5400390625,2526.89990234375,6454990000,2526.89990234375
2020-04-03,2538.179931640625,2459.9599609375,2514.919921875,2488.64990234375,6087190000,2488.64990234375
2020-04-06,2676.85009765625,2574.570068359375,2578.280029296875,2663.679931640625,6391860000,2663.679931640625
2020-04-07,2756.889892578125,2657.669921875,2738.64990234375,2659.409912109375,7040720000,2659.409912109375
2020-04-08,2760.75,2663.300048828125,2685.0,2749.97998046875,5856370000,2749.97998046875
2020-04-09,2818.570068359375,2762.360107421875,2776.989990234375,2789.820068359375,7880140000,2789.820068359375
2020-04-13,2782.4599609375,2721.169921875,2782.4599609375,2761.6298828125,5274310000,2761.6298828125
2020-04-14,2851.85009765625,2805.10009765625,2805.10009765625,2846.06005859375,5567400000,2846.06005859375
2020-04-15,2801.8798828125,2761.5400390625,2795.639892578125,2783.360107421875,5203390000,2783.360107421875
2020-04-16,2806.510009765625,2764.320068359375,2799.340087890625,2799.550048828125,5179990000,2799.550048828125
2020-04-17,2879.219970703125,2830.8798828125,2842.429931640625,2874.56005859375,5792140000,2874.56005859375
2020-04-20,2868.97998046875,2820.429931640625,2845.6201171875,2823.159912109375,5220160000,2823.159912109375
2020-04-21,2785.5400390625,2727.10009765625,2784.81005859375,2736.56005859375,5075830000,2736.56005859375
2020-04-22,2815.10009765625,2775.949951171875,2787.889892578125,2799.31005859375,5049660000,2799.31005859375
2020-04-23,2844.89990234375,2794.260009765625,2810.419921875,2797.800048828125,5756520000,2797.800048828125
2020-04-24,2842.7099609375,2791.760009765625,2812.639892578125,2836.739990234375,5374480000,2836.739990234375
2020-04-27,2887.719970703125,2852.889892578125,2854.64990234375,2878.47998046875,5194260000,2878.47998046875
2020-04-28,2921.14990234375,2860.7099609375,2909.9599609375,2863.389892578125,5672880000,2863.389892578125
2020-04-29,2954.860107421875,2912.159912109375,2918.4599609375,2939.510009765625,6620140000,2939.510009765625
2020-04-30,2930.909912109375,2892.469970703125,2930.909912109375,2912.429931640625,6523120000,2912.429931640625
2020-05-01,2869.090087890625,2821.610107421875,2869.090087890625,2830.7099609375,4753160000,2830.7099609375
2020-05-04,2844.239990234375,2797.85009765625,2815.010009765625,2842.739990234375,4723140000,2842.739990234375
2020-05-05,2898.22998046875,2863.550048828125,2868.8798828125,2868.43994140625,5129590000,2868.43994140625
2020-05-06,2891.110107421875,2847.64990234375,2883.139892578125,2848.419921875,4861920000,2848.419921875
2020-05-07,2901.919921875,2876.47998046875,2878.260009765625,2881.18994140625,5164640000,2881.18994140625
2020-05-08,2932.159912109375,2902.8798828125,2908.830078125,2929.800048828125,4857160000,2929.800048828125
2020-05-11,2944.25,2903.43994140625,2915.4599609375,2930.18994140625,4807320000,2930.18994140625
2020-05-12,2945.820068359375,2869.590087890625,2939.5,2870.1201171875,5107710000,2870.1201171875
2020-05-13,2874.139892578125,2793.14990234375,2865.860107421875,2820.0,6143130000,2820.0
2020-05-14,2852.800048828125,2766.639892578125,2794.5400390625,2852.5,5641920000,2852.5
2020-05-15,2865.010009765625,2816.780029296875,2829.949951171875,2863.699951171875,5477040000,2863.699951171875
2020-05-18,2968.090087890625,2913.860107421875,2913.860107421875,2953.909912109375,6364290000,2953.909912109375
2020-05-19,2964.2099609375,2922.35009765625,2948.590087890625,2922.93994140625,4969330000,2922.93994140625
2020-05-20,2980.2900390625,2953.6298828125,2953.6298828125,2971.610107421875,4992970000,2971.610107421875
2020-05-21,2978.5,2938.570068359375,2969.949951171875,2948.510009765625,4966940000,2948.510009765625
2020-05-22,2956.760009765625,2933.590087890625,2948.050048828125,2955.449951171875,3952800000,2955.449951171875
2020-05-26,3021.719970703125,2988.169921875,3004.080078125,2991.77001953125,5837060000,2991.77001953125
2020-05-27,3036.25,2969.75,3015.64990234375,3036.1298828125,6371230000,3036.1298828125
2020-05-28,3068.669921875,3023.39990234375,3046.610107421875,3029.72998046875,5402670000,3029.72998046875
2020-05-29,3049.169921875,2998.610107421875,3025.169921875,3044.31005859375,7275080000,3044.31005859375
2020-06-01,3062.179931640625,3031.5400390625,3038.780029296875,3055.72998046875,4673410000,3055.72998046875
2020-06-02,3081.070068359375,3051.639892578125,3064.780029296875,3080.820068359375,5187230000,3080.820068359375
2020-06-03,3130.93994140625,3098.89990234375,3098.89990234375,3122.8701171875,5989560000,3122.8701171875
2020-06-04,3128.909912109375,3090.409912109375,3111.56005859375,3112.35009765625,6428130000,3112.35009765625
2020-06-05,3211.719970703125,3163.840087890625,3163.840087890625,3193.929931640625,8617590000,3193.929931640625
2020-06-08,3233.1298828125,3196.0,3199.919921875,3232.389892578125,8437380000,3232.389892578125
2020-06-09,3222.7099609375,3193.110107421875,3213.320068359375,3207.179931640625,6382620000,3207.179931640625
2020-06-10,3223.27001953125,3181.489990234375,3213.419921875,3190.139892578125,6570840000,3190.139892578125
2020-06-11,3123.530029296875,2999.489990234375,3123.530029296875,3002.10009765625,7018890000,3002.10009765625
2020-06-12,3088.419921875,2984.469970703125,3071.0400390625,3041.31005859375,5832250000,3041.31005859375
2020-06-15,3079.760009765625,2965.659912109375,2993.760009765625,3066.590087890625,5740660000,3066.590087890625
