Date,High,Low,Open,Close,Volume,Adj Close
2008-10-02,1160.6400146484375,1111.4300537109375,1160.6400146484375,1114.280029296875,6285640000,1114.280029296875
2008-10-03,1153.8199462890625,1098.1400146484375,1115.1600341796875,1099.22998046875,6716120000,1099.22998046875
2008-10-06,1097.56005859375,1007.969970703125,1097.56005859375,1056.8900146484375,7956020000,1056.8900146484375
2008-10-07,1072.9100341796875,996.22998046875,1057.5999755859375,996.22998046875,7069210000,996.22998046875
2008-10-08,1021.0599975585938,970.969970703125,988.9099731445312,984.9400024414062,8716330000,984.9400024414062
2008-10-09,1005.25,909.1900024414062,988.4199829101562,909.9199829101562,6819000000,909.9199829101562
2008-10-10,936.3599853515625,839.7999877929688,902.3099975585938,899.219970703125,11456230000,899.219970703125
2008-10-13,1006.9299926757812,912.75,912.75,1003.3499755859375,7263370000,1003.3499755859375
2008-10-14,1044.31005859375,972.0700073242188,1009.969970703125,998.010009765625,8161990000,998.010009765625
2008-10-15,994.5999755859375,903.989990234375,994.5999755859375,907.8400268554688,6542330000,907.8400268554688
2008-10-16,947.7100219726562,865.8300170898438,909.530029296875,946.4299926757812,7984500000,946.4299926757812
2008-10-17,984.6400146484375,918.739990234375,942.2899780273438,940.5499877929688,6581780000,940.5499877929688
2008-10-20,985.4000244140625,943.510009765625,943.510009765625,985.4000244140625,5175640000,985.4000244140625
2008-10-21,985.4400024414062,952.469970703125,980.4000244140625,955.0499877929688,5121830000,955.0499877929688
2008-10-22,951.6699829101562,875.8099975585938,951.6699829101562,896.780029296875,6147980000,896.780029296875
2008-10-23,922.8300170898438,858.4400024414062,899.0800170898438,908.1099853515625,7189900000,908.1099853515625
2008-10-24,896.2999877929688,852.8499755859375,895.219970703125,876.77001953125,6550050000,876.77001953125
2008-10-27,893.780029296875,846.75,874.280029296875,848.9199829101562,5558050000,848.9199829101562
2008-10-28,940.510009765625,845.27001953125,848.9199829101562,940.510009765625,7096950000,940.510009765625
2008-10-29,969.969970703125,922.260009765625,939.510009765625,930.0900268554688,7077800000,930.0900268554688
2008-10-30,963.22998046875,928.5,939.3800048828125,954.0900268554688,6175830000,954.0900268554688
2008-10-31,984.3800048828125,944.5900268554688,953.1099853515625,968.75,6394350000,968.75
2008-11-03,975.5700073242188,958.8200073242188,968.6699829101562,966.2999877929688,4492280000,966.2999877929688
2008-11-04,1007.510009765625,971.3099975585938,971.3099975585938,1005.75,5531290000,1005.75
2008-11-05,1001.8400268554688,949.8599853515625,1001.8400268554688,952.77001953125,5426640000,952.77001953125
2008-11-06,952.4000244140625,899.72998046875,952.4000244140625,904.8800048828125,6102230000,904.8800048828125
2008-11-07,931.4600219726562,906.9000244140625,907.4400024414062,930.989990234375,4931640000,930.989990234375
2008-11-10,951.9500122070312,907.469970703125,936.75,919.2100219726562,4572000000,919.2100219726562
2008-11-11,917.1500244140625,884.9000244140625,917.1500244140625,898.9500122070312,4998340000,898.9500122070312
2008-11-12,893.3900146484375,850.47998046875,893.3900146484375,852.2999877929688,5764180000,852.2999877929688
2008-11-13,913.010009765625,818.6900024414062,853.1300048828125,911.2899780273438,7849120000,911.2899780273438
2008-11-14,916.8800048828125,869.8800048828125,904.3599853515625,873.2899780273438,5881030000,873.2899780273438
2008-11-17,882.2899780273438,848.97998046875,873.22998046875,850.75,4927490000,850.75
2008-11-18,865.9000244140625,826.8400268554688,852.3400268554688,859.1199951171875,6679470000,859.1199951171875
2008-11-19,864.5700073242188,806.1799926757812,859.030029296875,806.5800170898438,6548600000,806.5800170898438
2008-11-20,820.52001953125,747.780029296875,805.8699951171875,752.4400024414062,9093740000,752.4400024414062
2008-11-21,801.2000122070312,741.02001953125,755.8400268554688,800.030029296875,9495900000,800.030029296875
2008-11-24,865.5999755859375,801.2000122070312,801.2000122070312,851.8099975585938,7879440000,851.8099975585938
2008-11-25,868.9400024414062,834.989990234375,853.4000244140625,857.3900146484375,6952700000,857.3900146484375
2008-11-26,887.6799926757812,841.3699951171875,852.9000244140625,887.6799926757812,5793260000,887.6799926757812
2008-11-28,896.25,881.2100219726562,886.8900146484375,896.239990234375,2740860000,896.239990234375
2008-12-01,888.6099853515625,815.6900024414062,888.6099853515625,816.2100219726562,6052010000,816.2100219726562
2008-12-02,850.5399780273438,817.9400024414062,817.9400024414062,848.8099975585938,6170100000,848.8099975585938
2008-12-03,873.1199951171875,827.5999755859375,843.5999755859375,870.739990234375,6221880000,870.739990234375
2008-12-04,875.5999755859375,833.5999755859375,869.75,845.219970703125,5860390000,845.219970703125
2008-12-05,879.4199829101562,818.4099731445312,844.4299926757812,876.0700073242188,6165370000,876.0700073242188
2008-12-08,918.5700073242188,882.7100219726562,882.7100219726562,909.7000122070312,6553600000,909.7000122070312
2008-12-09,916.260009765625,885.3800048828125,906.47998046875,888.6699829101562,5693110000,888.6699829101562
2008-12-10,908.27001953125,885.4500122070312,892.1699829101562,899.239990234375,5942130000,899.239990234375
2008-12-11,904.6300048828125,868.72998046875,898.3499755859375,873.5900268554688,5513840000,873.5900268554688
2008-12-12,883.239990234375,851.3499755859375,871.7899780273438,879.72998046875,5959590000,879.72998046875
2008-12-15,884.6300048828125,857.719970703125,881.0700073242188,868.5700073242188,4982390000,868.5700073242188
2008-12-16,914.6599731445312,871.530029296875,871.530029296875,913.1799926757812,6009780000,913.1799926757812
2008-12-17,918.8499755859375,895.9400024414062,908.1599731445312,904.4199829101562,5907380000,904.4199829101562
2008-12-18,911.02001953125,877.4400024414062,905.97998046875,885.280029296875,5675000000,885.280029296875
2008-12-19,905.469970703125,883.02001953125,886.9600219726562,887.8800048828125,6705310000,887.8800048828125
2008-12-22,887.3699951171875,857.0900268554688,887.2000122070312,871.6300048828125,4869850000,871.6300048828125
2008-12-23,880.4400024414062,860.0999755859375,874.3099975585938,863.1599731445312,4051970000,863.1599731445312
2008-12-24,869.7899780273438,861.4400024414062,863.8699951171875,868.1500244140625,1546550000,868.1500244140625
2008-12-26,873.739990234375,866.52001953125,869.510009765625,872.7999877929688,1880050000,872.7999877929688
2008-12-29,873.7000122070312,857.0700073242188,872.3699951171875,869.4199829101562,3323430000,869.4199829101562
2008-12-30,891.1199951171875,870.5800170898438,870.5800170898438,890.6400146484375,3627800000,890.6400146484375
2008-12-31,910.3200073242188,889.6699829101562,890.5900268554688,903.25,4172940000,903.25
